Date,Occupancy Index,Room Rate Index,Tourist Demand Index,Airfare Index
26-02-2022,-1050.966,3136.216,-918.006,1118.818
27-02-2022,-1055.078,3125.573,-908.511,1114.519
28-02-2022,-1045.742,3277.189,-904.064,1110.701
01-03-2022,-1043.666,3104.273,-920.702,1120.155
02-03-2022,-1039.535,3171.986,-910.959,1116.73
03-03-2022,-1046.531,3163.895,-926.783,1116.573
04-03-2022,-1055.878,3272.719,-929.363,1116.751
05-03-2022,-1061.133,3356.314,-934.803,1126.796
06-03-2022,-1070.028,3229.219,-941.598,1132.178
07-03-2022,-1062.503,2901.343,-941.548,1137.089
08-03-2022,-1044.205,2854.31,-908.391,1108.404
09-03-2022,-1027.266,2930.384,-903.874,1091.562
10-03-2022,-1021.15,2858.954,-887.143,1082.696
11-03-2022,-1010.074,2945.423,-908.085,1066.54
12-03-2022,-1009.177,3072.761,-891.93,1061.155
13-03-2022,-1013.278,3187.317,-891.436,1067.667
14-03-2022,-1016.594,2992.766,-907.892,1081.305
15-03-2022,-1012.146,3064.675,-889.635,1075.392
16-03-2022,-1013.298,2954.179,-892.672,1072.656
17-03-2022,-1004.847,3281.845,-901.658,1062.157
18-03-2022,-1019.779,3161.643,-917.642,1085.471
19-03-2022,-1029.876,3222.364,-918.839,1090.579
20-03-2022,-1039.276,3190.792,-915.899,1106.169
21-03-2022,-1039.301,3140.985,-906.504,1110.83
22-03-2022,-1036.505,3224.318,-906.241,1110.601
23-03-2022,-1040.061,3251.523,-927.435,1113.149
24-03-2022,-1047.932,3358.664,-910.377,1118.075
25-03-2022,-1059.879,3292.108,-918.359,1132.856
26-03-2022,-1067.631,3231.123,-924.311,1137.008
27-03-2022,-1072.257,3404.758,-921.865,1142.95
28-03-2022,-1075.4,3083.74,-934.523,1155.506
29-03-2022,-1067.37,3113.751,-922.828,1140.708
30-03-2022,-1053.577,2995.537,-946.786,1130.944
31-03-2022,-1046.947,3207.931,-942.472,1116.591
01-04-2022,-1055.749,3188.783,-921.355,1115.149
02-04-2022,-1058.342,3056.784,-924.641,1122.805
03-04-2022,-1053.433,3038.993,-928.021,1116.455
04-04-2022,-1050.602,3309.152,-909.406,1102.114
05-04-2022,-1054.227,3282.311,-926.423,1113.351
06-04-2022,-1061.012,3117.328,-917.187,1127.39
07-04-2022,-1056.84,2957.333,-910.653,1125.786
08-04-2022,-1045.861,2806.269,-905.493,1110.858
09-04-2022,-1021.534,2987.518,-886.959,1088.086
10-04-2022,-1019.251,3277.454,-874.34,1075.713
11-04-2022,-1018.326,3454.085,-876.136,1097.797
12-04-2022,-1038.567,3407.222,-900.936,1119.77
13-04-2022,-1051.371,3302.77,-916.127,1131.357
14-04-2022,-1059.343,3283.575,-929.27,1137.552
15-04-2022,-1070.395,3309.045,-937.184,1144.835
16-04-2022,-1077.273,3118.127,-942.922,1145.274
17-04-2022,-1065.082,3211.538,-931.246,1135.54
18-04-2022,-1058.188,3177.455,-925.523,1141.851
19-04-2022,-1054.755,3185.238,-920.243,1134.835
20-04-2022,-1056.725,3078.656,-917.631,1131.618
21-04-2022,-1053.643,2971.211,-912.334,1119.567
22-04-2022,-1036.824,2882.498,-896.982,1095.084
23-04-2022,-1017.697,2955.477,-880.292,1078.447
24-04-2022,-1007.365,2876.347,-875.687,1074.589
25-04-2022,-994.48,2947.622,-865.98,1062.265
26-04-2022,-992.133,3266.926,-861.734,1062.392
27-04-2022,-1008.149,3129.156,-893.071,1084.405
28-04-2022,-1014.823,2868.061,-890.159,1086.416
29-04-2022,-1002.285,3099.524,-886.884,1066.229
30-04-2022,-1008.205,3190.018,-895.57,1071.136
01-05-2022,-1023.705,3109.561,-904.199,1082.073
02-05-2022,-1018.301,3047.292,-909.297,1082.665
03-05-2022,-1017.314,3002.631,-887.981,1076.354
04-05-2022,-1013.505,3027.305,-875.649,1074.609
05-05-2022,-1011.077,2995.44,-863.881,1077.248
06-05-2022,-1000.397,3082.832,-858.034,1075.189
07-05-2022,-1004.456,3144.855,-866.314,1077.821
08-05-2022,-1010.99,3163.577,-869.877,1081.665
09-05-2022,-1010.786,2814.226,-874.902,1086.981
10-05-2022,-991.47,2871.615,-859.392,1063.874
11-05-2022,-981.941,2919.143,-850.115,1056.328
12-05-2022,-980.66,2990.939,-862.079,1050.946
13-05-2022,-983.776,3118.179,-851.293,1051.434
14-05-2022,-988.8,2968.142,-863.984,1062.787
15-05-2022,-990.1,2948.851,-867.976,1051.086
16-05-2022,-988.849,3079.983,-859.136,1052.121
17-05-2022,-996.909,3045.459,-887.732,1063.318
18-05-2022,-997.121,3110.178,-901.844,1064.335
19-05-2022,-1006.055,3055.304,-901.993,1072.979
20-05-2022,-1007.479,3360.745,-879.411,1073.372
21-05-2022,-1027.162,3209.995,-899.59,1101.588
22-05-2022,-1032.564,3151.003,-914.67,1111.262
23-05-2022,-1038.408,3311.865,-938.018,1113.449
24-05-2022,-1054.465,3168.987,-934.515,1124.214
25-05-2022,-1054.312,3022.727,-941.805,1118.606
26-05-2022,-1048.718,2976.524,-921.17,1108.601
27-05-2022,-1034.135,2972.413,-923.349,1099.303
28-05-2022,-1026.311,3003.548,-901.924,1085.192
29-05-2022,-1021.863,3084.379,-916.358,1079.395
30-05-2022,-1021.733,3193.346,-898.34,1084.022
31-05-2022,-1023.611,3144.454,-901.532,1095.723
01-06-2022,-1028.574,3218.791,-881.986,1095.804
02-06-2022,-1035.06,3026.073,-887.109,1106.807
03-06-2022,-1028.677,2965.383,-895.872,1102.891
04-06-2022,-1027.785,2892.15,-895.983,1089.523
05-06-2022,-1008.672,2869.459,-890.674,1076.505
06-06-2022,-1000.972,3150.325,-888.929,1062.239
07-06-2022,-1013.509,3140.809,-888.529,1071.441
08-06-2022,-1013.177,3120.702,-891.015,1079.223
09-06-2022,-1016.867,3077.06,-890.634,1088.371
10-06-2022,-1012.711,2815.428,-907.3,1086.653
11-06-2022,-1007.082,2980.334,-892.814,1060.712
12-06-2022,-1006.589,3064.413,-879.71,1054.794
13-06-2022,-1002.238,2833.125,-887.103,1066.54
14-06-2022,-990.355,2685.465,-881.038,1052.634
15-06-2022,-978.788,2753.042,-857.473,1029.773
16-06-2022,-969.499,2817.021,-848.417,1019.541
17-06-2022,-963.969,2830.395,-845.241,1018.859
18-06-2022,-957.438,2974.426,-836.126,1015.561
19-06-2022,-957.595,3128.325,-839.657,1022.726
20-06-2022,-965.498,3225.699,-855.372,1037.739
21-06-2022,-983.379,3152.86,-868.393,1056.116
22-06-2022,-992.881,2982.183,-867.086,1068.597
23-06-2022,-991.738,2944.68,-846.364,1065.122
24-06-2022,-985.791,3042.166,-854.286,1060.188
25-06-2022,-985.89,3184.778,-857.782,1062.786
26-06-2022,-993.107,3075.798,-883.673,1080.543
27-06-2022,-995.663,3222.216,-891.238,1077.206
28-06-2022,-1012.673,3315.341,-891.374,1088.329
29-06-2022,-1028.547,3109.703,-898.108,1106.162
30-06-2022,-1033.742,2894.572,-908.446,1106.115
01-07-2022,-1020.119,2970.12,-900.072,1091.719
02-07-2022,-1013.418,2668.439,-927.436,1079.55
03-07-2022,-1000.401,2951.55,-904.528,1040.928
04-07-2022,-997.07,3000.659,-904.042,1039.426
05-07-2022,-991.105,3108.901,-863.264,1050.951
06-07-2022,-993.429,3291.719,-873.181,1066.248
07-07-2022,-1013.811,3393.414,-889.741,1090.29
08-07-2022,-1034.375,3392.898,-895.078,1110.881
09-07-2022,-1051.823,3205.533,-920.127,1129.261
10-07-2022,-1054.446,3281.344,-928.989,1128.901
11-07-2022,-1061.019,3210.183,-932.72,1130.221
12-07-2022,-1057.446,3052.456,-925.494,1130.004
13-07-2022,-1047.006,2851.338,-925.073,1116.727
14-07-2022,-1027.335,3116.696,-905.333,1088.818
15-07-2022,-1030.836,3041.396,-906.435,1091.752
16-07-2022,-1028.767,3083.104,-908.57,1089.6
17-07-2022,-1027.863,2980.115,-886.611,1094.749
18-07-2022,-1019.752,2958.038,-867.023,1083.352
19-07-2022,-1011.977,3123.293,-870.277,1074.619
20-07-2022,-1015.04,3116.658,-863.641,1080.482
21-07-2022,-1013.067,2900.851,-859.354,1085.958
22-07-2022,-1002.506,3105.351,-844.022,1072.134
23-07-2022,-1007.914,3052.783,-856.594,1079.392
24-07-2022,-1002.56,3092.619,-866.322,1079.251
25-07-2022,-1003.452,3045.179,-871.74,1078.29
26-07-2022,-1006.919,2987.006,-891.074,1079.64
27-07-2022,-1001.2,3033.789,-884.332,1074.142
28-07-2022,-1004.564,3051.257,-887.211,1071.751
29-07-2022,-1016.317,3025.264,-888.486,1073.897
30-07-2022,-1016.083,3223.845,-892.414,1070.126
31-07-2022,-1026.128,3003.428,-900.75,1088.165
01-08-2022,-1022.287,2813.991,-900.309,1081.928
02-08-2022,-1005.718,2781.267,-872.938,1060.576
03-08-2022,-989.724,2778.372,-861.557,1047.306
04-08-2022,-972.726,2767.617,-866.634,1036.062
05-08-2022,-966.248,2960.648,-841.352,1021.032
06-08-2022,-968.811,2921.274,-848.1,1029.735
07-08-2022,-966.84,3165.152,-836.927,1023.688
08-08-2022,-979.582,3277.999,-856.147,1045.613
09-08-2022,-989.639,3105.043,-853.062,1070.465
10-08-2022,-995.306,2950.34,-866.321,1079.837
11-08-2022,-990.797,3205.065,-871.668,1071.072
12-08-2022,-1004.677,3156.756,-863.704,1079.108
13-08-2022,-1014.03,3190.538,-880.984,1087.813
14-08-2022,-1019.165,3230.822,-909.587,1097.253
15-08-2022,-1026.277,3335.222,-896.073,1105.04
16-08-2022,-1038.869,3210.709,-898.262,1121.213
17-08-2022,-1040.177,3282.081,-914.568,1118.739
18-08-2022,-1048.627,3468.412,-925.875,1121.487
19-08-2022,-1071.057,3218.626,-943.122,1146.498
20-08-2022,-1073.403,3178.144,-932.627,1147.643
21-08-2022,-1068.322,3308.988,-935.04,1142.811
22-08-2022,-1075.007,3223.215,-959.624,1142.503
23-08-2022,-1073.889,3259.772,-953.697,1135.724
24-08-2022,-1071.58,3171.637,-962.384,1140.971
25-08-2022,-1065.97,3177.487,-953.2,1126.148
26-08-2022,-1063.616,3331.939,-945.094,1123.253
27-08-2022,-1077.414,3238.991,-950.199,1135.709
28-08-2022,-1074.333,3197.661,-952.937,1131.444
29-08-2022,-1067.863,2977.53,-945.018,1133.594
30-08-2022,-1055.276,2989.493,-933.815,1118.449
31-08-2022,-1042.331,3031.167,-913.2,1104.509
01-09-2022,-1036.088,3312.494,-898.047,1094.896
02-09-2022,-1052.774,3209.745,-910.86,1111.636
03-09-2022,-1060.739,3220.657,-933.753,1115.716
04-09-2022,-1061.281,3012.714,-933.406,1119.925
05-09-2022,-1049.608,2962.15,-933.273,1108.346
06-09-2022,-1037.816,2984.369,-923.365,1093.658
07-09-2022,-1031.336,2990.883,-892.288,1079.892
08-09-2022,-1017.067,2807.099,-901.373,1073.467
09-09-2022,-1001.952,2653.241,-898.295,1057.879
10-09-2022,-983.438,2659.845,-858.317,1032.151
11-09-2022,-964.426,2737.434,-846.178,1012.879
12-09-2022,-949.991,2838.875,-824.654,998.578
13-09-2022,-944.841,2908.023,-825.434,1005.831
14-09-2022,-945.235,2994.779,-817.995,1010.068
15-09-2022,-950.299,2836.171,-814.213,1017.025
16-09-2022,-941.492,3031.767,-827.508,1017.258
17-09-2022,-951.477,2946.026,-806.904,1030.609
18-09-2022,-946.791,3200.65,-815.829,1034.832
19-09-2022,-966.997,3147.382,-840.398,1053.778
20-09-2022,-977.55,3169.705,-853.733,1066.065
21-09-2022,-989.379,3333.492,-861.757,1079.992
22-09-2022,-1016.646,3197.189,-871.421,1095.721
23-09-2022,-1017.433,3138.404,-866.032,1104.843
24-09-2022,-1018.262,3286.367,-867.662,1107.601
25-09-2022,-1032.859,3043.559,-888.102,1115.496
26-09-2022,-1031.04,3020.907,-897.982,1105.902
27-09-2022,-1023.633,3249.849,-899.466,1101.572
28-09-2022,-1035.497,3052.632,-912.868,1106.029
29-09-2022,-1033.825,3009.054,-918.695,1100.449
30-09-2022,-1030.648,3170.862,-915.168,1093.244
01-10-2022,-1034.535,3020.838,-895.303,1105.711
02-10-2022,-1025.091,3168.348,-890.439,1092.094
03-10-2022,-1024.1,2954.34,-899.209,1103.834
04-10-2022,-1016.888,2847.762,-884.117,1092.881
05-10-2022,-1007.354,2855.06,-883.378,1072.517
06-10-2022,-997.919,3080.739,-864.238,1062.552
07-10-2022,-1003.262,3016.115,-866.941,1071.28
08-10-2022,-1001.29,2859.788,-881.97,1069.636
09-10-2022,-992.636,3133.8,-866.846,1057.72
10-10-2022,-998.031,3089.238,-870.032,1071.521
11-10-2022,-997.688,3044.097,-862.484,1078.405
12-10-2022,-993.19,2978.402,-866.974,1075.366
13-10-2022,-986.893,2901.663,-866.03,1072.192
14-10-2022,-985.432,2987.988,-863.206,1063.412
15-10-2022,-981.064,3093.013,-856.161,1063.968
16-10-2022,-992.127,2943.313,-868.443,1073.749
17-10-2022,-984.405,2800.937,-867.274,1071.273
18-10-2022,-978.902,2829.665,-842.453,1049.612
19-10-2022,-965.628,2942.087,-841.334,1039.581
20-10-2022,-962.183,3079.979,-831.014,1038.388
21-10-2022,-973.569,3109.877,-826.749,1051.837
22-10-2022,-985.92,3210.628,-842.43,1065.575
23-10-2022,-992.932,3071.353,-850.531,1082.669
24-10-2022,-991.861,2963.175,-853.494,1083.701
25-10-2022,-994.117,3108.694,-877.968,1072.642
26-10-2022,-998.423,2809.964,-867.878,1081.389
27-10-2022,-984.215,2703.24,-850.827,1059.361
28-10-2022,-964.768,2867.206,-834.243,1037.788
29-10-2022,-959.691,3050.723,-815.009,1033.006
30-10-2022,-964.227,3103.781,-835.877,1041.224
31-10-2022,-964.618,3064.856,-849.321,1050.452
01-11-2022,-976.005,3160.667,-844.455,1056.24
02-11-2022,-983.578,3245.956,-857.759,1066.874
03-11-2022,-998.726,2962.419,-877.314,1084.729
04-11-2022,-992.542,2831.219,-867.455,1072.178
05-11-2022,-980.771,3015.382,-848.775,1055.664
06-11-2022,-980.962,3065.382,-854.278,1059.749
07-11-2022,-987.811,3178.648,-859.035,1065.126
08-11-2022,-997.659,3150.159,-861.324,1078.367
09-11-2022,-1001.887,3056.88,-857.822,1083.248
10-11-2022,-995.59,3242.162,-875.661,1083.802
11-11-2022,-1008.498,2987.502,-900.463,1096.356
12-11-2022,-1012.885,3066.101,-881.542,1084.367
13-11-2022,-1014.846,3094.713,-882.98,1082.247
14-11-2022,-1016.303,3135.967,-883.472,1080.919
15-11-2022,-1017.211,3285.041,-891.07,1086.382
16-11-2022,-1032.701,3294.199,-912.382,1109.133
17-11-2022,-1048.224,3051.057,-915.274,1123.914
18-11-2022,-1041.048,3004.155,-903.421,1116.344
19-11-2022,-1032.115,2981.674,-919.535,1103.672
20-11-2022,-1024.316,3068.839,-903.289,1091.542
21-11-2022,-1028.951,3089.655,-895.387,1092.508
22-11-2022,-1025.243,2986.541,-902.951,1093.315
23-11-2022,-1015.599,2860.801,-902.731,1083.827
24-11-2022,-1002.644,2788.046,-888.485,1068.41
25-11-2022,-991.311,2922.579,-870.39,1053.313
26-11-2022,-991.839,3061.218,-865.11,1050.315
27-11-2022,-996.431,3039.817,-859.826,1060.393
28-11-2022,-991.468,2862.968,-855.762,1061.767
29-11-2022,-985.118,3047.26,-853.812,1051.622
30-11-2022,-985.238,3103.652,-853.995,1055.311
01-12-2022,-994.3,3155.383,-860.07,1067.63
02-12-2022,-1005.231,3020.456,-871.453,1078.216
03-12-2022,-1004.451,2989.921,-891.718,1076.562
04-12-2022,-1010.776,3063.776,-896.414,1066.868
05-12-2022,-1015.008,3091.483,-906.842,1070.867
06-12-2022,-1015.647,3032.883,-911.694,1074.636
07-12-2022,-1017.494,3179.438,-891.595,1076.221
08-12-2022,-1027.92,3234.795,-893.366,1086.68
09-12-2022,-1039.606,3373.168,-899.808,1102.087
10-12-2022,-1051.364,3159.866,-907.737,1124.556
11-12-2022,-1047.597,3081.413,-909.616,1121.45
12-12-2022,-1037.305,2909.352,-920.326,1116.233
13-12-2022,-1023.264,3087.176,-887.136,1095.659
14-12-2022,-1025.772,2893.334,-884.895,1093.182
15-12-2022,-1014.913,2988.087,-882.045,1079.12
16-12-2022,-1012.065,2922.047,-875.127,1074.721
17-12-2022,-1005.846,2797.159,-872.446,1065.384
18-12-2022,-990.465,2702.701,-861.612,1052.96
19-12-2022,-966.792,3082.063,-833.226,1034.074
20-12-2022,-972.427,2955.18,-856.111,1042.2
21-12-2022,-969.842,3081.064,-849.743,1042.005
22-12-2022,-977.495,3203.161,-832.152,1055.871
23-12-2022,-982.291,3106.508,-840.089,1068.336
24-12-2022,-990.676,2966.267,-842.624,1069.395
25-12-2022,-985.739,2987.364,-854.567,1066.952
26-12-2022,-985.037,3238.91,-860.316,1063.359
27-12-2022,-995.815,3151.862,-874.126,1082.406
28-12-2022,-1002.796,3095.536,-882.251,1089.212
29-12-2022,-1010.928,2793.084,-870.327,1088.323
30-12-2022,-989.949,2722.758,-879.138,1067.515
31-12-2022,-978.187,2815.42,-868.899,1039.79
01-01-2023,-970.105,2843.498,-850.536,1033.49
02-01-2023,-962.321,2879.478,-828.398,1022.45
03-01-2023,-956.818,3043.331,-830.287,1020.738
04-01-2023,-963.28,3290.37,-844.145,1034.892
05-01-2023,-987.225,3316.819,-865.933,1062.908
06-01-2023,-1007.244,3263.281,-877.318,1089.254
07-01-2023,-1023.578,3359.307,-890.916,1099.603
08-01-2023,-1039.855,3254.895,-904.186,1116.904
09-01-2023,-1046.248,3075.593,-893.908,1122.513
10-01-2023,-1039.259,3074.84,-900.277,1115.248
11-01-2023,-1035.173,3292.315,-892.925,1109.694
12-01-2023,-1044.063,3294.2,-884.617,1121.345
13-01-2023,-1050.47,3272.72,-897.132,1130.021
14-01-2023,-1053.81,3013.871,-918.782,1135.137
15-01-2023,-1044.369,3099.03,-920.017,1118.042
16-01-2023,-1041.57,3194.576,-925.313,1110.84
17-01-2023,-1044.146,3176.963,-909.2,1111.445
18-01-2023,-1045.745,3044.736,-903.124,1113.665
19-01-2023,-1036.71,3096.142,-894.83,1105.395
20-01-2023,-1035.85,2718.464,-893.215,1102.425
21-01-2023,-1009.716,2878.486,-862.141,1074.385
22-01-2023,-995.357,3071.544,-865.559,1061.415
23-01-2023,-992.737,3072.39,-879.079,1065.962
24-01-2023,-992.86,3167.199,-874.031,1074.596
25-01-2023,-1001.985,3144.939,-881.198,1081.368
26-01-2023,-1012.648,3009.25,-891.64,1088.381
27-01-2023,-1013.701,3154.636,-884.363,1085.416
28-01-2023,-1020.778,3277.71,-898.066,1088.723
29-01-2023,-1033.736,2854.626,-910.877,1105.022
30-01-2023,-1020.502,2989.15,-909.975,1084.11
31-01-2023,-1017.757,2981.289,-911.886,1076.646
01-02-2023,-1013.44,2961.884,-904.923,1068.623
02-02-2023,-1007.519,2973.856,-883.169,1059.436
03-02-2023,-1003.865,2877.173,-892.774,1060.323
04-02-2023,-993.486,2831.063,-866.027,1044.798
05-02-2023,-985.086,3246.122,-860.303,1036.621
06-02-2023,-996.872,3205.772,-864.487,1064.422
07-02-2023,-1001.38,3119.945,-896.82,1084.858
08-02-2023,-1009.584,3141.058,-905.763,1085.744
09-02-2023,-1013.135,3058.467,-906.3,1095.796
10-02-2023,-1018.688,3182.575,-904.903,1089.287
11-02-2023,-1031.38,3068.722,-903.833,1099.55
12-02-2023,-1027.433,2967.941,-902.135,1095.537
13-02-2023,-1016.567,3063.654,-901.407,1078.25
14-02-2023,-1014.746,3245.562,-903.431,1082.252
15-02-2023,-1029.252,3297.574,-896.59,1097.508
16-02-2023,-1040.667,3268.104,-922.613,1118.24
17-02-2023,-1051.776,3300.714,-933.447,1123.102
18-02-2023,-1069.493,3490.803,-938.041,1134.094
19-02-2023,-1085.335,3322.827,-936.721,1157.974
20-02-2023,-1087.413,3253.167,-951.119,1160.064
21-02-2023,-1085.785,3027.31,-944.202,1160.299
22-02-2023,-1070.98,2992.257,-954.977,1141.669
23-02-2023,-1056.087,2868.754,-936.998,1120.167
24-02-2023,-1037.535,2997.869,-913.496,1093.638
25-02-2023,-1029.024,3041.366,-912.592,1089.268
26-02-2023,-1026.858,3296.84,-908.474,1084.101
27-02-2023,-1035.16,3132.648,-916.603,1104.199
28-02-2023,-1037.719,2978.422,-918.307,1105.119
01-03-2023,-1026.856,2527.452,-925.55,1093.362
02-03-2023,-996.076,2594.624,-902.773,1052.871
03-03-2023,-975.598,2649.869,-870.22,1020.637
04-03-2023,-959.362,2634.612,-846.457,1007.562
05-03-2023,-945.256,2573.859,-824.393,985.609
06-03-2023,-925.077,2815.668,-810.598,967.989
07-03-2023,-917.825,2826.932,-812.803,978.023
08-03-2023,-918.138,3099.251,-807.797,983.171
09-03-2023,-935.828,2984.798,-824.352,1008.272
10-03-2023,-943.966,3125.015,-827.066,1019.037
11-03-2023,-961.108,3326.85,-816.554,1041.193
12-03-2023,-986.143,3335.362,-855.184,1074.32
13-03-2023,-1007.502,3107.082,-887.015,1103.343
14-03-2023,-1014.121,3129.486,-876.262,1098.299
15-03-2023,-1015.174,2971.718,-876.081,1102.86
16-03-2023,-1013.544,2996.903,-882.653,1084.741
17-03-2023,-1010.231,2730.426,-899.497,1080.397
18-03-2023,-993.717,2738.725,-869.608,1057.945
19-03-2023,-979.637,2886.256,-874.913,1032.94
20-03-2023,-972.138,2966.105,-853.559,1033.946
21-03-2023,-973.996,3292.906,-867.908,1037.715
22-03-2023,-992.599,3157.493,-879.347,1068.341
23-03-2023,-1005.93,3103.634,-889.628,1075.33
24-03-2023,-1012.169,3090.742,-885.523,1081.197
25-03-2023,-1015.084,3242.112,-904.114,1082.826
26-03-2023,-1030.237,3172.587,-905.683,1098.067
27-03-2023,-1039.427,2919.377,-919.844,1106.585
28-03-2023,-1020.783,3221.421,-908.342,1095.515
29-03-2023,-1029.487,3238.039,-926.025,1105.174
30-03-2023,-1041.126,3048.147,-925.023,1113.753
31-03-2023,-1037.617,2999.266,-903.024,1104.054
01-04-2023,-1026.399,2785.567,-899.347,1090.787
02-04-2023,-1001.852,2750.753,-887.041,1064.436
03-04-2023,-987.74,2640.825,-859.943,1033.136
04-04-2023,-962.865,2694.04,-855.711,1015.139
05-04-2023,-951.919,2743.328,-844.597,1001.471
06-04-2023,-939.091,2919.327,-848.333,994.275
07-04-2023,-947.741,2922.528,-852.746,1006.95
08-04-2023,-953.196,2841.436,-849.009,1016.758
09-04-2023,-951.73,2751.44,-826.426,1019.332
10-04-2023,-944.069,2862.036,-804,1013.094
11-04-2023,-937.596,2924.158,-800.464,1011.703
12-04-2023,-941.226,3016.904,-799.515,1014.834
13-04-2023,-944.177,2925.591,-806.096,1026.83
14-04-2023,-951.109,2911.354,-821.618,1025.547
15-04-2023,-951.751,2983.811,-809.903,1029.681
16-04-2023,-957.813,3059.088,-813.914,1036.943
17-04-2023,-964.189,2892.293,-832.996,1045.328
18-04-2023,-957.625,3049.654,-837.434,1040.556
19-04-2023,-969.324,3157.793,-830.453,1054.318
20-04-2023,-978.881,3004.653,-840.894,1071.695
21-04-2023,-977.382,2938.078,-858.911,1066.526
22-04-2023,-977.74,2749.09,-852.078,1057.767
23-04-2023,-963.228,2860.766,-833.739,1036.402
24-04-2023,-958.462,2994.146,-831.409,1027.052
25-04-2023,-957.459,2969.534,-839.602,1038.417
26-04-2023,-961.774,3193.6,-841.11,1041.208
27-04-2023,-981.983,3159.037,-870.612,1057.226
28-04-2023,-991.907,2937.961,-864.493,1066.67
29-04-2023,-992.384,3018.105,-856.312,1062.634
30-04-2023,-994.03,3125.851,-852.574,1060.847
01-05-2023,-997.173,2953.726,-865.772,1072.692
02-05-2023,-988.004,2885.576,-872.705,1066.359
03-05-2023,-982.858,2928.155,-844.004,1052.479
04-05-2023,-977.17,2860.674,-852.89,1049.048
05-05-2023,-973.05,2801.757,-839.899,1042.879
06-05-2023,-963.756,2848.926,-851.859,1027.258
07-05-2023,-954.357,3023.902,-828.51,1026.909
08-05-2023,-961.132,2897.872,-838.562,1033.51
09-05-2023,-958.054,2891.931,-841.726,1034.69
10-05-2023,-958.531,2722.117,-842.045,1029.605
11-05-2023,-948.661,2794.8,-823.757,1020.323
12-05-2023,-942.679,2932.184,-808.981,1012.403
13-05-2023,-946.158,2880.425,-810.625,1020.684
14-05-2023,-947.537,3203.803,-813.828,1017.737
15-05-2023,-961.217,3245.116,-829.708,1049.521
16-05-2023,-980.81,3277.968,-845.354,1074.836
17-05-2023,-997.027,3442.631,-869.376,1094.005
18-05-2023,-1022.933,3231.564,-895.935,1121.707
19-05-2023,-1038.587,3305.635,-896.59,1124.28
20-05-2023,-1049.496,3004.387,-897.234,1136.118
21-05-2023,-1036.265,3001.725,-911.2,1118.131
22-05-2023,-1029.633,2874.74,-923.439,1101.396
23-05-2023,-1014.468,2924.931,-881.861,1083.331
24-05-2023,-1005.438,3046.037,-878.163,1065.696
25-05-2023,-1005.848,3127.054,-888.266,1064.097
26-05-2023,-1011.062,3157.882,-871.167,1073.87
27-05-2023,-1018.859,3104.154,-874.09,1080.43
28-05-2023,-1018.166,3242.551,-870.573,1084.651
29-05-2023,-1026.157,3303.554,-886.235,1099.756
30-05-2023,-1039.069,3219.934,-886.394,1114.917
31-05-2023,-1039.696,3190.502,-899.306,1121.077
01-06-2023,-1036.579,3142.349,-905.692,1118.83
02-06-2023,-1035.479,2771.046,-902.699,1120.501
03-06-2023,-1011.838,2906.369,-910.949,1088.031
04-06-2023,-1003.991,2921.483,-886.002,1068.335
05-06-2023,-994.765,3095.904,-889.412,1062.766
06-06-2023,-1000.692,3125.18,-866.23,1068.134
07-06-2023,-1000.272,3177.059,-886.908,1075.573
08-06-2023,-1013.41,2956.963,-905.519,1083.649
09-06-2023,-1011.848,2747.228,-894.849,1070.415
10-06-2023,-997.624,2725.85,-855.753,1050.417
11-06-2023,-976.631,2899.138,-830.556,1031.608
12-06-2023,-965.15,2868.45,-815.039,1025.975
13-06-2023,-952.337,2791.408,-811.066,1023.885
14-06-2023,-941.519,2821.292,-810.626,1017.52
15-06-2023,-938.543,2925.965,-803.566,1012.029
16-06-2023,-946.933,2831.317,-814.757,1014.677
17-06-2023,-944.435,2654.128,-806.517,1013.417
18-06-2023,-926.035,2815.211,-793.76,997.959
19-06-2023,-930.018,3175.473,-810.502,999.795
20-06-2023,-944.533,3222.792,-814.035,1029.316
21-06-2023,-964.676,3203.952,-846.042,1047.181
22-06-2023,-983.772,2872.806,-850.849,1062.974
23-06-2023,-984.019,3077.505,-843.794,1057.315
24-06-2023,-984.832,2937.429,-861.737,1067.156
25-06-2023,-985.301,3117.088,-868.038,1055.905
26-06-2023,-989.803,3065.525,-885.487,1065.617
27-06-2023,-995.701,3000.446,-866.713,1071.765
28-06-2023,-989.664,3117.956,-857.896,1073.659
29-06-2023,-997.257,3178.93,-873.497,1079.54
30-06-2023,-1007.042,3151.297,-883.282,1085.892
01-07-2023,-1014.828,3315.348,-881.174,1093.823
02-07-2023,-1029.901,3238.084,-895.654,1107.36
03-07-2023,-1033.808,3050.994,-899.368,1113.695
04-07-2023,-1024.528,3095.089,-896.511,1108.278
05-07-2023,-1022.921,3374.228,-889.755,1095.105
06-07-2023,-1034.162,3300.577,-903.974,1118.797
07-07-2023,-1041.028,3207.054,-925.439,1127.61
08-07-2023,-1049.464,3345.222,-906.907,1125.642
09-07-2023,-1063.426,3220.386,-912.772,1137.918
10-07-2023,-1060.899,2938.448,-910.778,1135.131
11-07-2023,-1041.267,3068.51,-915.449,1111.852
12-07-2023,-1033.43,2748.827,-916.987,1104.405
13-07-2023,-1012.406,2939.255,-896.801,1072.714
14-07-2023,-1006.984,2747.868,-893.132,1070.206
15-07-2023,-989.561,2970.566,-882.282,1048.275
16-07-2023,-990.497,3504.013,-875.884,1052.939
